T131_Kitchen,Kit_loft-2,Left Side8,00090454.cix,,731.5,74,0,1,L_F,19,5_Wenge,5_Dado,5_white,
T131_Kitchen,Kit_loft-2,Right Side8,00090455.cix,,731.5,74,0,1,L_F,19,5_Wenge,5_Wenge,5_white,
T131_Kitchen,Kit_loft-2,Vertical Division [1]8,00090456.cix,00090457.cix,713,74.5,0,1,L_F,19,5_Wenge,,,
T131_Kitchen,Kit_loft-2,Door-std (single) [1]8,00090458.cix,,675.5,536,0,1,White_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
T131_Kitchen,Kit_loft-2,Door 1/bin/1.5-3 (single) [2]8,00090459.cix,,63.5,1619,0,1,White_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
T131_Kitchen,Kit_loft-2,Door-std (double) [2]_18,00090460.cix,,675.5,536,0,1,White_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
T131_Kitchen,Kit_loft-2,Door-std (double) [2]_28,00090461.cix,,675.5,536,0,1,Red_HGL_149GT,18,2_Colour,2_Colour,2_Colour,2_Colour
T131_Kitchen,Kit_loft-3,Top9,00090462.cix,,1412,74,0,1,L_F,19,5_Wenge,5_Dado,,
T131_Kitchen,Kit_loft-3,Bottom9,00090463.cix,,1599,549,0,1,White_HG,18,5_Wenge,5_Dado,5_white,5_white
T131_Kitchen,Kit_loft-3,Left Side9,00090464.cix,,731.5,74,0,1,L_F,19,5_Wenge,5_Dado,5_white,
T131_Kitchen,Kit_loft-3,Right Side9,00090465.cix,,731.5,74,0,1,L_F,19,5_Wenge,5_Wenge,5_white,
T131_Kitchen,Kit_loft-3,Vertical Division [1]9,00090466.cix,00090467.cix,713,74.5,0,1,L_F,19,5_Wenge,,,
T131_Kitchen,Kit_loft-3,Door-std (single) [1]9,00090468.cix,,675.5,478.7,0,1,White_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
T131_Kitchen,Kit_loft-3,Door 1/bin/1.5-3 (single) [2]9,00090469.cix,,63.5,1444,0,1,White_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
T131_Kitchen,Kit_loft-3,Door-std (double) [2]_19,00090470.cix,,675.5,477.1,0,1,White_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
T131_Kitchen,Kit_loft-3,Door-std (double) [2]_29,00090471.cix,,675.5,477.1,0,1,Red_HGL_149GT,18,2_Colour,2_Colour,2_Colour,2_Colour
T131_Kitchen,Kit_Loft_filler,Filler10,00090472.cix,,745.4,96.7,0,6,White_HG,18,1.3_HG,,1.3_HG,1.3_HG
T131_Kitchen,Kit_sink_base,Top11,00090473.cix,,562,74,0,1,L_F,19,5_Colour,5_Dado,,
T131_Kitchen,Kit_sink_base,Bottom11,00090474.cix,,562,74,0,1,L_F,19,5_Colour,5_Dado,,
T131_Kitchen,Kit_sink_base,Left Side11,00090475.cix,,614,74,0,1,L_F,19,5_Colour,5_Dado,5_Colour,5_Colour
T131_Kitchen,Kit_sink_base,Right Side11,00090476.cix,,614,74,0,1,L_F,19,5_Colour,5_Dado,5_Colour,5_Colour
T131_Kitchen,Kit_sink_base,Door-std (single) [1]11,00090477.cix,,670.4,595.4,0,1,Red_HGL_149GT,18,1.3_HG,1.3_HG,1.3_HG,1.3_HG
T131_Kitchen,Kit_wal_1DrL,Top12,00090478.cix,00090479.cix,464.5,299,0,1,ply18,17.5,5_Colour,5_Dado,,
T131_Kitchen,Kit_wal_1DrL,Bottom12,00090480.cix,00090481.cix,464.5,299,0,1,ply18,17.5,5_Colour,5_Dado,,
T131_Kitchen,Kit_wal_1DrL,Left Side12,00090482.cix,,699,299,0,1,ply18,17.5,5_Colour,5_Dado,5_Colour,5_Colour
T131_Kitchen,Kit_wal_1DrL,Right Side12,00090483.cix,,699,299,0,1,Red_HGL_149GT,18,5_Colour,5_Dado,5_Colour,5_Colour
T131_Kitchen,Kit_wal_1DrL,Back12,00090484.cix,,681,480.5,0,1,ply_7,6,,,,
T131_Kitchen,Kit_wal_1DrL,Mobile Shelve12,00090485.cix,,463.5,248.5,0,2,ply18,17.5,5_Colour,,,
T131_Kitchen,Kit_wal_1DrL,Door-std (single) [1]_112,00090486.cix,,568,368,0,1,Glass_frosted,4,,,,
T131_Kitchen,Kit_wal_1DrL,Door-std (single) [1]_212,00090487.cix,,695.4,495.4,0,1,Red_HGL_149GT,18,1.3_HG,1.3_HG,1.3_HG,1.3_HG
T131_Kitchen,Kit_wal_1DrR,Top13,00090488.cix,00090489.cix,464.5,299,0,1,ply18,17.5,5_Colour,5_Dado,,
T131_Kitchen,Kit_wal_1DrR,Bottom13,00090490.cix,00090491.cix,464.5,299,0,1,ply18,17.5,5_Colour,5_Dado,,
T131_Kitchen,Kit_wal_1DrR,Left Side13,00090492.cix,,699,299,0,1,Red_HGL_149GT,18,5_Colour,5_Dado,5_Colour,5_Colour
T131_Kitchen,Kit_wal_1DrR,Right Side13,00090493.cix,,699,299,0,1,ply18,17.5,5_Colour,5_Dado,5_Colour,5_Colour
T131_Kitchen,Kit_wal_1DrR,Back13,00090494.cix,,681,480.5,0,1,ply_7,6,,,,
T131_Kitchen,Kit_wal_1DrR,Mobile Shelve13,00090495.cix,,463.5,248.5,0,2,ply18,17.5,5_Colour,,,
T131_Kitchen,Kit_wal_1DrR,Door-std (single) [1]_113,00090496.cix,,568,368,0,1,Glass_frosted,4,,,,
T131_Kitchen,Kit_wal_1DrR,Door-std (single) [1]_213,00090497.cix,,695.4,495.4,0,1,Red_HGL_149GT,18,1.3_HG,1.3_HG,1.3_HG,1.3_HG
T131_Kitchen,Kit_wall_filler[1],Filler14,00090498.cix,,695.4,66.7,0,1,White_HG,18,1.3_HG,,1.3_HG,1.3_HG
T131_Kitchen,Vanity_2.5BHK[1],Bottom15,00090499.cix,,705,59.5,0,1,ply18,17.5,5_white,,,
T131_Kitchen,Vanity_2.5BHK[1],Left Side15,00090500.cix,,799,74,0,1,ply18,17.5,5_white,5_Dado,5_white,5_white
T131_Kitchen,Vanity_2.5BHK[1],Right Side15,00090501.cix,,799,74,0,1,ply18,17.5,5_white,5_Dado,5_white,5_white
T131_Kitchen,Vanity_2.5BHK[1],Fixed Shelve [1]15,00090502.cix,,705,59.5,0,1,ply18,17.5,5_white,,,
T131_Kitchen,Vanity_2.5BHK[1],Door-std (single) [1]15,00090503.cix,,305.3,734,0,1,Blue_SF_21082,18,2_Colour,2_Colour,,2_Colour
T131_Kitchen,Vanity_2.5BHK[1],Door-std (double) [1]_115,00090504.cix,,485.8,364,0,1,Blue_SF_21082,18,2_Colour,2_Colour,2_Colour,2_Colour
T131_Kitchen,Vanity_2.5BHK[1],Door-std (double) [1]_215,00090505.cix,,485.8,364,0,1,Blue_SF_21082,18,2_Colour,2_Colour,2_Colour,2_Colour
T131_Kitchen,Vanity_mirror_75,Door-std (single) [1]_116,00090506.cix,,594,744,0,1,Miror,6,2_Colour,2_Colour,2_Colour,2_Colour
T131_Kitchen,Vanity_mirror_75,Door-std (single) [1]_216,00090507.cix,,594,744,0,1,Raw 12,12,2_Colour,2_Colour,2_Colour,2_Colour
