I145_UE,Kids_loft-3,Vertical Division [2]9,00080558.cix,,713,74.5,0,1,L_F,19,5_white,,,
I145_UE,Kids_loft-3,Door-std (single) [1]9,00080559.cix,,744,55.5,0,1,105_sf_18,18,2_Colour,,2_Colour,2_Colour
I145_UE,Kids_loft-3,Door-std (single) [2]9,00080560.cix,,744,55.5,0,1,105_sf_18,18,,2_Colour,2_Colour,2_Colour
I145_UE,Kids_loft-3,Door-std (double) [1]_19,00080561.cix,,744,384.5,0,1,105_sf_18,18,2_Colour,2_Colour,2_Colour,2_Colour
I145_UE,Kids_loft-3,Door-std (double) [1]_29,00080562.cix,,744,384.5,0,1,105_sf_18,18,2_Colour,2_Colour,2_Colour,2_Colour
I145_UE,Kids_WR,Top10,00080563.cix,00080564.cix,1231.5,549,0,1,ply18,17,5_Colour,5_Dado,,5_white
I145_UE,Kids_WR,Bottom10,00080565.cix,00080566.cix,1165,528,0,1,ply18,17,5_Colour,5_Dado,,
I145_UE,Kids_WR,Left Side10,00080567.cix,00080568.cix,2082.5,549,0,1,ply18,17,5_Colour,5_Dado,,5_white
I145_UE,Kids_WR,Right Side10,00080569.cix,,2099,549,0,1,105_sf_18,18,5_Colour,5_Dado,5_white,5_white
I145_UE,Kids_WR,Back10,00080570.cix,,1983,1185,0,1,ply_7,6,,,,
I145_UE,Kids_WR,Fixed Shelve [1]10,00080571.cix,,1165,528.5,0,1,ply18,17,5_white,,,
I145_UE,Kids_WR,Mobile Shelve10,00080572.cix,,600,478.5,0,2,ply18,17,5_white,,,
I145_UE,Kids_WR,Shelve 5raw [1]10,00080573.cix,00080574.cix,1165,478.5,0,1,ply18,17,5_white,,,
I145_UE,Kids_WR,Shelve 5raw [2]_110,00080575.cix,,1165,74.5,0,1,ply18,17,0.5 white,,,
I145_UE,Kids_WR,Shelve 5raw [2]_210,00080576.cix,,1165,74,0,1,ply18,17,5_white,0.5 white,,
I145_UE,Kids_WR,Vertical Division [1]10,00080577.cix,00080578.cix,382,528.5,0,1,ply18,17,5_white,,,
I145_UE,Kids_WR,Upright 4raw [1]10,00080579.cix,00080580.cix,150,478.5,0,1,ply18,17,5_white,,,
I145_UE,Kids_WR,Upright 4raw [2]10,00080581.cix,,150,478.5,0,1,ply18,17,5_white,,,
I145_UE,Kids_WR,Upright 4raw [3]10,00080582.cix,,150,478.5,0,1,ply18,17,5_white,,,
I145_UE,Kids_WR,Upright 4raw [4]10,00080583.cix,00080584.cix,1050,478.5,0,1,ply18,17,5_white,,,
I145_UE,Kids_WR,Door-std (double) [1]_110,00080585.cix,,1577,594,0,1,Wh_SF,18,2_Colour,2_Colour,2_Colour,2_Colour
I145_UE,Kids_WR,Door-std (double) [1]_210,00080586.cix,,1577,594,0,1,Wh_SF,18,2_Colour,2_Colour,2_Colour,2_Colour
I145_UE,Kids_WR,Dra_slide_5010,00080587.cix,,198,594.5,0,4,105_sf_18,18,2_Colour,2_Colour,2_Colour,2_Colour
I145_UE,Kids_WR,Dra_slide_4010,00080588.cix,,143,550,0,2,ply18,17,2_Colour,2_Colour,2_Colour,2_Colour
I145_UE,Kids_WR,Left Side Dra_slide_50 [1 2]_110,00080589.cix,,492,142.5,0,2,ply18,17,5_white,,,
I145_UE,Kids_WR,Left Side Dra_slide_50 [1 2]_210,00080590.cix,,492,126.5,0,2,ply18,17,5_white,,,
I145_UE,Kids_WR,Right Side Dra_slide_50 [1 2]_110,00080591.cix,,492,142.5,0,2,ply18,17,5_white,,,
I145_UE,Kids_WR,Right Side Dra_slide_50 [1 2]_210,00080592.cix,,492,126.5,0,2,ply18,17,5_white,,,
I145_UE,Kids_WR,Left Side Dra_slide_4010,00080593.cix,,422,89,0,2,ply18,17,5_white,,,
I145_UE,Kids_WR,Right Side Dra_slide_4010,00080594.cix,,422,89,0,2,ply18,17,5_white,,,
I145_UE,Kids_WR,Bottom Dra_slide_50 [1]10,00080595.cix,,530.1,491,0,2,ply_7,6,,,,
I145_UE,Kids_WR,Bottom Dra_slide_50 [2]10,00080596.cix,,531.1,491,0,2,ply_7,6,,,,
I145_UE,Kids_WR,Bottom Dra_slide_4010,00080597.cix,,513.6,421,0,2,ply_7,6,,,,
I145_UE,Kids_WR,Back Dra_slide_50 [1]_110,00080598.cix,,514.1,142.5,0,1,ply18,17,5_white,,,
I145_UE,Kids_WR,Back Dra_slide_50 [1]_210,00080599.cix,,514.1,126.5,0,1,ply18,17,5_white,,,
I145_UE,Kids_WR,Back Dra_slide_50 [2]_110,00080600.cix,,515.1,142.5,0,1,ply18,17,5_white,,,
I145_UE,Kids_WR,Back Dra_slide_50 [2]_210,00080601.cix,,515.1,126.5,0,1,ply18,17,5_white,,,
I145_UE,Kids_WR,Back Dra_slide_4010,00080602.cix,,497.6,89,0,2,ply18,17,5_white,,,
I145_UE,Kids_WR,Counter-Frontage Dra_slide_50 [1]_110,00080603.cix,,548.1,142.5,0,1,ply18,17,5_white,,,
I145_UE,Kids_WR,Counter-Frontage Dra_slide_50 [1]_210,00080604.cix,,548.1,126.5,0,1,ply18,17,5_white,,,
