Project,Cabinet,Part,File-1,File-2,Length,Width,Grain,Qty,Material,Thickness,Edge-L-1,Edge-L-2,Edge-W-1,Edge-W-2
F124_UE,IIBR_Dres_base,Back1,00018905cix,,374,584,0,1,ply_7,7,,,,
F124_UE,IIBR_Dres_base,Draw_acc [1]1,00018906cix,,180,594,0,2,Wh_SF,18,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,IIBR_Dres_base,Plinth 1 [1]1,00018907cix,,564,110,0,1,Yellow Ply 18 SF,18,,,,
F124_UE,IIBR_dress,Top2,00018908cix,,564,176.5,0,1,ply18,18,5_white,,,
F124_UE,IIBR_dress,Bottom2,00018909cix,00018910cix,564,176.5,0,1,ply18,18,5_white,,,
F124_UE,IIBR_dress,Left Side2,00018911cix,,1399,193,0,1,Yellow Ply 18 SF,18,5_white,5_Dado,5_white,5_white
F124_UE,IIBR_dress,Right Side2,00018912cix,,1399,193,0,1,ply18,18,5_white,5_Dado,5_white,5_white
F124_UE,IIBR_dress,Back2,00018913cix,,1400,584,0,1,ply_7,7,,,,
F124_UE,IIBR_dress,Mobile Shelve2,00018914cix,,564,166.5,0,3,ply18,18,5_white,,,
F124_UE,IIBR_dress,Door-std (single) [1]_12,00018915cix,,1394,594,0,1,Miror,6,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,IIBR_dress,Door-std (single) [1]_22,00018916cix,,1394,594,0,1,ply18,18,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,IIBR_Loft-1[1],Top3,00018917cix,,1781,74,0,1,L_F,19,5_Wenge,5_Dado,,
F124_UE,IIBR_Loft-1[1],Bottom3,00018918cix,,1781,74,0,1,L_F,19,5_Wenge,5_Dado,,
F124_UE,IIBR_Loft-1[1],Left Side3,00018919cix,,719,74,0,1,L_F,19,5_Wenge,5_white,5_white,5_white
F124_UE,IIBR_Loft-1[1],Right Side3,00018920cix,,681,74,0,1,L_F,19,5_Wenge,5_Wenge,5_white,5_white
F124_UE,IIBR_Loft-1[1],Vertical Division [1]3,00018921cix,,682,74,0,1,L_F,19,5_Wenge,5_white,,
F124_UE,IIBR_Loft-1[1],Door-std3,00018922cix,,664.5,574.3,0,2,Yellow Ply 18 SF,18,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,IIBR_Loft-1[1],Door 1/bin/1.5-3 (single) [2]3,00018923cix,,44.5,1734,0,1,Yellow Ply 18 SF,18,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,IIBR_Loft-1[1],Door-std (double) [1]_23,00018924cix,,664.5,574.3,0,1,Yellow Ply 18 SF,18,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,IIBR_loft-2[1],Top4,00018925cix,,1162,74,0,1,L_F,19,5_Wenge,5_Dado,,
F124_UE,IIBR_loft-2[1],Bottom4,00018926cix,,1549,549,0,1,whit_SF_25,25,5_Wenge,5_Dado,5_white,5_white
F124_UE,IIBR_loft-2[1],Left Side4,00018927cix,,694.5,74,0,1,L_F,19,5_Wenge,5_Dado,5_white,
F124_UE,IIBR_loft-2[1],Right Side4,00018928cix,,694.5,74,0,1,L_F,19,5_Wenge,5_Wenge,5_white,
F124_UE,IIBR_loft-2[1],Door 1/bin/1.5-3 (single) [2]4,00018929cix,,46.5,1194,0,1,Yellow Ply 18 SF,18,2_Colour,2_Colour,,2_Colour
F124_UE,IIBR_loft-2[1],Door-std (double) [1]_14,00018930cix,,664.5,594,0,1,Yellow Ply 18 SF,18,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,IIBR_loft-2[1],Door-std (double) [1]_24,00018931cix,,664.5,594,0,1,Yellow Ply 18 SF,18,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,IIBR_Loft_filler,Door 1/bin/1.5-3 (single) [1]5,00018932cix,,714,296,0,1,Yellow Ply 18 SF,18,,2_Colour,2_Colour,2_Colour
F124_UE,IIBR_WR,Top6,00018933cix,,1781.5,549,0,1,ply18,18,5_Wenge,5_Dado,5_white,
F124_UE,IIBR_WR,Bottom6,00018934cix,,1781.5,527,0,1,Yellow Ply 18 SF,18,5_Wenge,5_Dado,5_white,
F124_UE,IIBR_WR,Left Side6,00018935cix,,2099,549,0,1,Yellow Ply 18 SF,18,5_Wenge,5_Dado,5_white,5_white
F124_UE,IIBR_WR,Right Side6,00018936cix,,1954,549,0,1,ply18,18,5_Wenge,5_Dado,,
F124_UE,IIBR_WR,Back_16,00018937cix,,1982,1148.2,0,1,ply_7,7,,,,
F124_UE,IIBR_WR,Back_26,00018938cix,,1982,575.8,0,1,ply_7,7,,,,
F124_UE,IIBR_WR,Fixed Shelve [1]6,00018939cix,,1133.2,497.5,0,1,ply18,18,5_white,,,
F124_UE,IIBR_WR,Mobile Shelve6,00018940cix,,551.8,497.5,0,4,ply18,18,5_white,,,
F124_UE,IIBR_WR,Shelve 5raw [1]6,00018941cix,,1133.2,497.5,0,1,ply18,18,5_white,,,
F124_UE,IIBR_WR,Vertical Division [1]6,00018942cix,00018943cix,1954,527.5,0,1,ply18,18,5_Wenge,,,
F124_UE,IIBR_WR,Vertical Division [2]6,00018944cix,,400,497.5,0,1,ply18,18,5_Wenge,,,
F124_UE,IIBR_WR,Upright 4raw [1]6,00018945cix,,150,497.5,0,1,ply18,18,5_Wenge,,,
F124_UE,IIBR_WR,Upright 4raw [2]6,00018946cix,,150,497.5,0,1,ply18,18,5_Wenge,,,
F124_UE,IIBR_WR,Upright 4raw [3]6,00018947cix,00018948cix,150,497.5,0,1,ply18,18,5_Wenge,,,
F124_UE,IIBR_WR,Door-std (single) [1]6,00018949cix,,1984,574.3,0,1,Yellow Ply 18 SF,18,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,IIBR_WR,Door 1/bin/1.5-3 (double) [2]_16,00018950cix,,1984,574.3,0,1,Wh_SF,18,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,IIBR_WR,Door 1/bin/1.5-3 (double) [2]_26,00018951cix,,1984,574.3,0,1,Wh_SF,18,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,IIBR_WR,Dra_slide_406,00018952cix,,143,532.6,0,2,ply18,18,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,IIBR_WR,Left Side Dra_slide_406,00018953cix,,439,89.5,0,2,ply18,18,5_white,,,
F124_UE,IIBR_WR,Right Side Dra_slide_406,00018954cix,,439,89.5,0,2,ply18,18,5_white,,,
F124_UE,IIBR_WR,Bottom Dra_slide_406,00018955cix,,498.2,441,0,2,ply_7,7,,,,
F124_UE,IIBR_WR,Back Dra_slide_406,00018956cix,,478.2,89.5,0,2,ply18,18,5_white,,,
F124_UE,IIBR_WR,Counter-Frontage Dra_slide_406,00018957cix,,514.2,89.5,0,2,ply18,18,5_white,,,
F124_UE,IIBR_WR,Plinth 1 [1]6,00018958cix,,1782,110,0,1,Yellow Ply 18 SF,18,,,,
F124_UE,Kit_2Dr_(FL),Top7,00018959cix,,964,509.5,0,1,ply18,18,5_white,,,
F124_UE,Kit_2Dr_(FL),Bottom7,00018960cix,,964,509.5,0,1,ply18,18,5_white,,,
F124_UE,Kit_2Dr_(FL),Left Side7,00018961cix,,674,591,0,1,ply18,18,5_white,5_Dado,5_white,5_white
F124_UE,Kit_2Dr_(FL),Right Side7,00018962cix,,614,509.5,0,1,ply18,18,5_white,,5_white,5_white
F124_UE,Kit_2Dr_(FL),Back7,00018963cix,,615,992,0,1,ply_7,7,,,,
F124_UE,Kit_2Dr_(FL),Mobile Shelve [1]7,00018964cix,,963,479.5,0,1,ply18,18,5_white,,,
F124_UE,Kit_2Dr_(FL),Door-std (double) [1]_17,00018965cix,,669,494,0,1,Ora_HGL,18,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,Kit_2Dr_(FL),Door-std (double) [1]_27,00018966cix,,669,494,0,1,Ora_HGL,18,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,Kit_2Dr_(FL),Upper Strip 1 [1]7,00018967cix,,1052,60,0,1,ply18,18,,,,
F124_UE,Kit_base_filler,Filler8,00018968cix,,669,66,0,2,Ora_HGL,18,2_Colour,,2_Colour,2_Colour
F124_UE,Kit_corner(2Dr)W,Top9,00018969cix,,1114,292.5,0,1,ply18,18,5_white,,,
F124_UE,Kit_corner(2Dr)W,Bottom9,00018970cix,,1131.5,292.5,0,1,ply18,18,5_white,,,5_white
F124_UE,Kit_corner(2Dr)W,Left Side9,00018971cix,,681.5,292.5,0,1,ply18,18,5_white,,5_white,
F124_UE,Kit_corner(2Dr)W,Right Side9,00018972cix,,749,292.5,0,1,ply18,18,5_white,,5_white,5_white
F124_UE,Kit_corner(2Dr)W,Back9,00018973cix,,700,1150,0,1,ply_7,7,,,,
F124_UE,Kit_corner(2Dr)W,Mobile Shelve [1]9,00018974cix,,1114,243,0,1,ply18,18,,,,
F124_UE,Kit_corner(2Dr)W,Vertical Division [1]9,00018975cix,,664,49.5,0,1,ply18,18,5_white,,,
F124_UE,Kit_corner(2Dr)W,Double-Back 1 [1]9,00018976cix,,664,323,0,1,ply18,18,,,,
F124_UE,Kit_corner(2Dr)W,Door-std (single) [2]9,00018977cix,,694,70,0,1,Yellow_M_21267_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,Kit_corner(2Dr)W,Door-std (double) [1]_19,00018978cix,,694,394,0,1,Yellow_M_21267_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,Kit_corner(2Dr)W,Door-std (double) [1]_29,00018979cix,,694,394,0,1,Yellow_M_21267_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,Kit_corner(2Dr)W,Plinth 1 [1]9,00018980cix,,1132,48,0,1,Ora_HGL,18,2_Colour,,,
F124_UE,Kit_PO_Dwr_Cyl,Top10,00018981cix,,1334,524.5,0,1,ply18,18,5_white,,,
F124_UE,Kit_PO_Dwr_Cyl,Bottom10,00018982cix,,743,524.5,0,1,ply18,18,5_white,,,
F124_UE,Kit_PO_Dwr_Cyl,Left Side10,00018983cix,,615,524.5,0,1,ply18,18,5_white,,5_white,5_white
F124_UE,Kit_PO_Dwr_Cyl,Right Side10,00018984cix,,615,524.5,0,1,ply18,18,5_white,,5_white,5_white
F124_UE,Kit_PO_Dwr_Cyl,Back10,00018985cix,,616,1370,0,1,ply_7,7,,,,
F124_UE,Kit_PO_Dwr_Cyl,Mobile Shelve10,00018986cix,,573,474.5,0,2,ply18,18,5_white,,,
F124_UE,Kit_PO_Dwr_Cyl,Vertical Division [1]10,00018987cix,,598,524.5,0,1,ply18,18,5_white,,,
F124_UE,Kit_PO_Dwr_Cyl,Vertical Division [2]10,00018988cix,,580,524.5,0,1,ply18,18,5_white,,,
F124_UE,Kit_PO_Dwr_Cyl,Door-std (single) [1]10,00018989cix,,670,594,0,1,Ora_HGL,18,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,Kit_PO_Dwr_Cyl,Draw_acc [1]10,00018990cix,,670,182.5,0,1,Ora_HGL,18,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,Kit_PO_Dwr_Cyl,Drawer_Acc [1]_110,00018991cix,,176,577,0,1,Ora_HGL,18,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,Kit_PO_Dwr_Cyl,Drawer_Acc [1]_210,00018992cix,,177,577,0,1,Ora_HGL,18,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,Kit_PO_Dwr_Cyl,Drawer_Acc [1]_310,00018993cix,,305,577,0,1,Ora_HGL,18,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,Kit_PO_Dwr_Cyl,Upper Strip 1 [1]10,00018994cix,,1440,59,0,1,ply18,18,,,,
F124_UE,Kit_sink_base,Top11,00018995cix,,562,74,0,1,L_F,19,5_Colour,5_Dado,,
F124_UE,Kit_sink_base,Bottom11,00018996cix,,562,74,0,1,L_F,19,5_Colour,5_Dado,,
F124_UE,Kit_sink_base,Left Side11,00018997cix,,614,74,0,1,L_F,19,5_Colour,5_Dado,5_white,5_white
F124_UE,Kit_sink_base,Right Side11,00018998cix,,614,74,0,1,L_F,19,5_Colour,5_Dado,5_white,5_white
F124_UE,Kit_sink_base,Door-std (single) [1]11,00018999cix,,669,594,0,1,Ora_HGL,18,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,Kit_sink_base,Upper Strip 1 [1]11,00019000cix,,672,60,0,1,L_F,19,,,,
F124_UE,Kit_Tall_filler,Filler12,00019001cix,,1989,66,0,1,Ora_HGL,18,2_Colour,,2_Colour,2_Colour
F124_UE,Kit_Wa_Left_Gl_Dr,Top13,00019002cix,,631.5,277.5,0,1,ply18,18,5_white,,,5_white
F124_UE,Kit_Wa_Left_Gl_Dr,Bottom13,00019003cix,,631.5,277.5,0,1,ply18,18,5_white,,,5_white
F124_UE,Kit_Wa_Left_Gl_Dr,Left Side13,00019004cix,,664,277.5,0,1,ply18,18,5_white,,,
F124_UE,Kit_Wa_Left_Gl_Dr,Right Side13,00019005cix,,749,299,0,1,Ora_HGL,18,5_white,5_Dado,5_white,5_white
F124_UE,Kit_Wa_Left_Gl_Dr,Back13,00019006cix,,700,592,0,1,ply_7,7,,,,
F124_UE,Kit_Wa_Left_Gl_Dr,Mobile Shelve [1]13,00019007cix,,563,247.5,0,1,ply18,18,5_white,,,
F124_UE,Kit_Wa_Left_Gl_Dr,Door-std (single) [1]_113,00019008cix,,568,468,0,1,Glass_frosted,4,,,,
F124_UE,Kit_Wa_Left_Gl_Dr,Door-std (single) [1]_213,00019009cix,,694,594,0,1,Yellow_M_21267_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,Kit_Wa_Left_Gl_Dr,Plinth 1 [1]13,00019010cix,,632,48,0,1,Ora_HGL,18,2_Colour,,,
F124_UE,Kit_wall_1DrW,Top14,00019011cix,,564,277.5,0,1,ply18,18,5_white,,,
F124_UE,Kit_wall_1DrW,Bottom14,00019012cix,,581.5,277.5,0,1,ply18,18,5_white,,5_white,
F124_UE,Kit_wall_1DrW,Left Side14,00019013cix,,749,299,0,1,Ora_HGL,18,5_white,5_Dado,5_white,5_white
F124_UE,Kit_wall_1DrW,Right Side14,00019014cix,,681.5,299,0,1,ply18,18,5_white,5_Dado,5_white,
F124_UE,Kit_wall_1DrW,Back14,00019015cix,,700,584,0,1,ply_7,7,,,,
F124_UE,Kit_wall_1DrW,Mobile Shelve [1]14,00019016cix,,563,247.5,0,1,ply18,18,5_white,,,
F124_UE,Kit_wall_1DrW,Door-std (single) [1]_114,00019017cix,,568,468,0,1,Glass_frosted,4,,,,
F124_UE,Kit_wall_1DrW,Door-std (single) [1]_214,00019018cix,,694,594,0,1,Yellow_M_21267_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,Kit_wall_1DrW,Plinth 1 [1]14,00019019cix,,582,48,0,1,Ora_HGL,18,2_Colour,,,
F124_UE,Kit_wall_3DrW,Top15,00019020cix,,1164,282.5,0,1,ply18,18,5_white,,,
F124_UE,Kit_wall_3DrW,Bottom15,00019021cix,,1181.5,282.5,0,1,ply18,18,5_white,,5_white,
F124_UE,Kit_wall_3DrW,Left Side15,00019022cix,,749,299,0,1,ply18,18,5_white,5_Dado,5_white,5_white
F124_UE,Kit_wall_3DrW,Right Side15,00019023cix,,681.5,282.5,0,1,ply18,18,5_white,,5_white,
F124_UE,Kit_wall_3DrW,Back15,00019024cix,,700,1192,0,1,ply_7,7,,,,
F124_UE,Kit_wall_3DrW,Mobile Shelve [1]15,00019025cix,,371.8,252.5,0,1,ply18,18,5_white,,,
F124_UE,Kit_wall_3DrW,Mobile Shelve [2]15,00019026cix,,772.2,252.5,0,1,ply18,18,5_white,,,
F124_UE,Kit_wall_3DrW,Vertical Division [1]15,00019027cix,,664,282.5,0,1,ply18,18,5_white,,,
F124_UE,Kit_wall_3DrW,Door-std15,00019028cix,,694,394.3,0,2,Yellow_M_21267_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,Kit_wall_3DrW,Door-std (double) [1]_215,00019029cix,,694,394.3,0,1,Yellow_M_21267_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,Kit_wall_3DrW,Plinth 1 [1]15,00019030cix,,1182,48,0,1,Ora_HGL,18,2_Colour,,,
F124_UE,Kit_wall_filler,Filler16,00019031cix,,1194,66,1,1,walnut_HGL,18,2_Colour,,2_Colour,2_Colour
F124_UE,Kit_wall_filler[1],Filler17,00019032cix,,694,66,0,1,White_HG,18,2_Colour,,2_Colour,2_Colour
F124_UE,Living_Shoe_rack,Top18,00019033cix,,596,397.5,1,1,wenge_18_ply,18,2_Colour,5_Dado,2_Colour,2_Colour
F124_UE,Living_Shoe_rack,Bottom18,00019034cix,,564,381,0,1,ply18,18,5_Colour,5_Dado,,
F124_UE,Living_Shoe_rack,Left Side18,00019035cix,,1181.5,381,1,1,Ply18,18,5_Colour,5_Dado,,5_white
F124_UE,Living_Shoe_rack,Right Side18,00019036cix,,1181.5,381,1,1,wenge_18_ply,18,5_Colour,5_Dado,,5_white
F124_UE,Living_Shoe_rack,Back18,00019037cix,,1074,584,0,1,ply_7,7,,,,
F124_UE,Living_Shoe_rack,Mobile Shelve18,00019038cix,,564,314.5,0,3,ply18,18,5_white,,,
F124_UE,Living_Shoe_rack,Door-std (single) [1]18,00019039cix,,1066,594,0,1,White_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,Living_Shoe_rack,Plinth 1 [1]18,00019040cix,,564,110,1,1,wenge_18_ply,18,,,,
F124_UE,LIving_TV_2,Top19,00019041cix,,296,298,1,1,Wenge_BSL40,40,2_Colour,,2_Colour,2_Colour
F124_UE,LIving_TV_2,Bottom19,00019042cix,,1496,298,1,1,Wenge_BSL40,40,2_Colour,,2_Colour,2_Colour
F124_UE,LIving_TV_2,Fixed Shelve [1]19,00019043cix,,1496,286,1,1,Wenge_BSL40,40,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,LIving_TV_2,Vertical Division19,00019044cix,,336,286,1,2,Wenge_BSL40,40,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,LIving_TV_2,Vertical Division19,00019045cix,,336,25,0,4,SS Leg,25,,,2_Colour,2_Colour
F124_UE,LIving_Vanity_Base,Top20,00019046cix,,1049,74,0,1,L_F,19,5_Colour,5_Dado,5_white,5_white
F124_UE,LIving_Vanity_Base,Bottom20,00019047cix,,1049,581,0,1,ply18,18,5_Colour,5_Dado,5_white,5_white
F124_UE,LIving_Vanity_Base,Vertical Division [1]20,00019048cix,,543,74.5,0,1,L_F,19,5_white,,,
F124_UE,LIving_Vanity_Base,Vertical Division [2]20,00019049cix,,543,74.5,0,1,L_F,19,5_white,,,
F124_UE,LIving_Vanity_Base,Door-std (single) [1]20,00019050cix,,654,75.5,1,1,wenge_18_ply,18,2_Colour,,2_Colour,2_Colour
F124_UE,LIving_Vanity_Base,Door-std (single) [2]20,00019051cix,,654,75.5,1,1,wenge_18_ply,18,,2_Colour,2_Colour,2_Colour
F124_UE,LIving_Vanity_Base,Door-std (double) [1]_120,00019052cix,,654,439.5,1,1,wenge_18_ply,18,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,LIving_Vanity_Base,Door-std (double) [1]_220,00019053cix,,654,439.5,1,1,wenge_18_ply,18,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,LIving_Vanity_Base,Upper Strip 1 [1]20,00019054cix,,1050,80,0,1,L_F,19,,,,
F124_UE,LIving_Vanity_mirror_75,Door-std (single) [1]_121,00019055cix,,594,744,0,1,Miror,6,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,LIving_Vanity_mirror_75,Door-std (single) [1]_221,00019056cix,,594,744,0,1,ply18,18,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,Loft_2Dr_(Cav),Top22,00019057cix,,989,74,0,1,L_F,19,5_Wenge,5_Dado,5_white,5_white
F124_UE,Loft_2Dr_(Cav),Bottom22,00019058cix,,989,74,0,1,L_F,19,5_Wenge,5_Dado,5_white,5_white
F124_UE,Loft_2Dr_(Cav),Left Side22,00019059cix,,492,74,0,1,L_F,19,5_Wenge,5_white,,
F124_UE,Loft_2Dr_(Cav),Right Side22,00019060cix,,492,74,0,1,L_F,19,5_Wenge,5_Wenge,,
F124_UE,Loft_2Dr_(Cav),Door 1/bin/1.5-3 (single) [2]22,00019061cix,,46.5,860,0,1,wenge_18_ply,18,,,,2_Colour
F124_UE,Loft_2Dr_(Cav),Door-std (double) [1]_122,00019062cix,,474.5,424,1,1,wenge_18_ply,18,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,Loft_2Dr_(Cav),Door-std (double) [1]_222,00019063cix,,474.5,424,1,1,wenge_18_ply,18,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,MBR_WR_2Dr(Cav),Top23,00019064cix,,989,542,0,1,ply18,18,5_white,5_Dado,5_white,5_white
F124_UE,MBR_WR_2Dr(Cav),Bottom23,00019065cix,,989,542.5,0,1,ply18,18,5_white,,5_white,5_white
F124_UE,MBR_WR_2Dr(Cav),Left Side23,00019066cix,,1954,542,0,1,ply18,18,5_white,5_Dado,,
F124_UE,MBR_WR_2Dr(Cav),Right Side23,00019067cix,,1954,542,0,1,ply18,18,5_white,5_Dado,,
F124_UE,MBR_WR_2Dr(Cav),Back23,00019068cix,,1990,860,0,1,ply_7,7,,,,
F124_UE,MBR_WR_2Dr(Cav),Mobile Shelve [1]23,00019069cix,,824,492.5,0,1,ply18,18,5_white,,,
F124_UE,MBR_WR_2Dr(Cav),Shelve 5raw [1]23,00019070cix,,824,492.5,0,1,ply18,18,5_white,,,
F124_UE,MBR_WR_2Dr(Cav),Upright 4raw [1]23,00019071cix,,150.2,492.5,0,1,ply18,18,5_white,,,
F124_UE,MBR_WR_2Dr(Cav),Upright 4raw [2]23,00019072cix,,150.2,492.5,0,1,ply18,18,5_white,,,
F124_UE,MBR_WR_2Dr(Cav),Upright 4raw [3]23,00019073cix,00019074cix,150.2,492.5,0,1,ply18,18,5_white,,,
F124_UE,MBR_WR_2Dr(Cav),Door-std (double) [1]_123,00019075cix,,1984,424,0,1,Wh_SF,18,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,MBR_WR_2Dr(Cav),Door-std (double) [1]_223,00019076cix,,1984,424,0,1,Wh_SF,18,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,MBR_WR_2Dr(Cav),Drawer 623,00019077cix,,143.2,378,0,2,ply18,18,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,MBR_WR_2Dr(Cav),Left Side Drawer 623,00019078cix,,434,88.7,0,2,ply18,18,5_white,5_Dado,,
F124_UE,MBR_WR_2Dr(Cav),Right Side Drawer 623,00019079cix,,434,88.7,0,2,ply18,18,5_white,5_Dado,,
F124_UE,MBR_WR_2Dr(Cav),Bottom Drawer 623,00019080cix,,432,339.6,0,2,ply_7,7,,,,
F124_UE,MBR_WR_2Dr(Cav),Back Drawer 623,00019081cix,,323.6,88.7,0,2,ply18,18,5_white,5_Dado,,
F124_UE,MBR_WR_2Dr(Cav),Counter-Frontage Drawer 623,00019082cix,,359.6,88.7,0,2,ply18,18,5_white,5_Dado,,
F124_UE,MBR_WR_2Dr(Cav),Plinth 1 [1]23,00019083cix,,990,110,0,1,Wh_SF,18,,,,
F124_UE,Tall_unit_2Dr_RW,Top24,00019084cix,,431.5,524.5,0,1,ply18,18,5_white,,5_white,
F124_UE,Tall_unit_2Dr_RW,Bottom24,00019085cix,,431.5,524.5,0,1,ply18,18,5_white,,5_white,
F124_UE,Tall_unit_2Dr_RW,Left Side24,00019086cix,,1994,591,0,1,Ora_HGL,18,5_white,5_Dado,5_white,5_white
F124_UE,Tall_unit_2Dr_RW,Right Side24,00019087cix,,1959,524.5,0,1,ply18,18,5_white,,,
F124_UE,Tall_unit_2Dr_RW,Back24,00019088cix,,1995,392,0,1,ply_7,7,,,,
F124_UE,Tall_unit_2Dr_RW,Fixed Shelve [1]24,00019089cix,,364,524.5,0,1,ply18,18,5_white,,,
F124_UE,Tall_unit_2Dr_RW,Mobile Shelve24,00019090cix,,364,474.5,0,3,ply18,18,5_white,,,
F124_UE,Tall_unit_2Dr_RW,Door-std (single) [1]24,00019091cix,,712,394,0,1,Ora_HGL,18,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,Tall_unit_2Dr_RW,Door-std (single) [2]24,00019092cix,,1271,394,0,1,Ora_HGL,18,2_Colour,2_Colour,2_Colour,2_Colour
F124_UE,WR_Filler,Door-std (single) [1]_125,00019093cix,,524,67,1,2,wenge_18_ply,18,,2_Colour,2_Colour,2_Colour
F124_UE,WR_Filler,Door-std (single) [1]_225,00019094cix,,1984,67,1,2,wenge_18_ply,18,,2_Colour,2_Colour,2_Colour
F124_UE,WR_Filler_Pl_loft[1],Door-std (single) [1]_126,00019095cix,,714,67,0,1,Yellow Ply 18 SF,18,,2_Colour,2_Colour,2_Colour
F124_UE,WR_Filler_Pl_loft[1],Door-std (single) [1]_226,00019096cix,,1984,67,0,1,Yellow Ply 18 SF,18,,2_Colour,2_Colour,2_Colour
F124_UE,WR_Filler_Pl_loft[1],Door-std (single) [1]_226,CBL-500-150-S00,,1984,67,0,1,Yellow Ply 18 SF,18,,2_Colour,2_Colour,2_Colour
